,,Programmed coordinate,,,CoppeliaSim coordinates,,,Coordinates differences,,,Programmed TCP orientation,,,CoppeliaSim TCP orientation,,,TCP orientation difference,,,,,,,,
Time (min),P#,X,Y,Z,X,Y,Z,DX,DY,DZ,RX,RY,RZ,RX,RY,RZ,DRX,DRY,DRZ,A1,A2,A3,A4,A5,A6
177,P8,436,237,298,436.062,236.965,298.027,-0.062,0.035,-0.027,0,90,0,0,90,0.02,0,0,-0.02,32.443292,34.245858,30.849768,31.747726,-70.123312,-17.67216
177,P9,445,-117,511,444.994,-117.016,510.994,0.006,0.016,0.006,0,90,0,0,90,-0.01,0,0,0.01,-17.135693,-2.630623,32.885151,-34.481801,-33.847857,23.013122
177,P10,547,29,431,547.001,29.005,431.001,-0.001,-0.005,-0.001,0,90,0,0,90,0,0,0,0,3.695508,18.635377,22.796762,2.530226,-41.669772,-8.053777
177,P11,415,171,268,414.997,171.005,268.002,0.003,-0.005,-0.002,0,90,0,0,90,-0.01,0,0,0.01,25.508939,36.268676,38.597713,23.178262,-77.171146,-10.457316
177,P12,490,300,336,490.002,299.997,336.001,-0.002,0.003,-0.001,0,90,0,0,90,0,0,0,0,35.510935,35.696959,16.680522,38.555581,-61.024975,-27.58094
177,P13,619,7,521,618.961,7.098,520.937,0.039,-0.098,0.063,0,90,0,0,90,-0.01,0,0,0.01,1.454759,19.878191,4.540539,0.300453,-24.476103,-6.814649
177,P14,563,296,267,563.06,295.967,267.022,-0.06,0.033,-0.022,0,90,0,0,90,0.01,0,0,-0.01,30.856974,50.121096,3.403694,33.281158,-59.902945,-24.034808
177,P15,571,270,520,571,270,520,0,0,0,0,90,0,0,90,0,0,0,0,29.202634,23.582028,0.333332,50.117366,-37.440123,-50.76464
177,P16,414,101,432,414.012,101.012,432.024,-0.012,-0.012,-0.024,0,90,0,0,89.98,0,0,0.02,0,16.264389,3.004314,43.211335,19.044027,-48.959155,-19.341937
177,P17,431,50,452,431.055,50.119,452.171,-0.055,-0.119,-0.171,0,90,0,0,89.92,0.04,0,0.08,-0.04,7.898989,0.613541,41.277459,8.878936,-42.739732,-13.048369
177,P18,462,-94,399,462.007,-93.932,399.018,-0.007,-0.068,-0.018,0,90,0,0,89.98,0,0,0.02,0,-13.753432,13.334231,37.052048,-20.628965,-51.324173,7.414486
177,P19,692,76,390,691.999,76,390,0.001,0,0,0,90,0,0,90,0,0,0,0,7.336053,41.373785,-6.550593,9.379001,-35.601043,-13.585608
177,P20,536,248,280,536.045,247.971,280.012,-0.045,0.029,-0.012,0,90,0,0,90,0.01,0,0,-0.01,27.813537,44.130589,13.402957,28.731675,-62.283416,-19.981251
177,P21,619,18,314,618.981,18.061,313.994,0.019,-0.061,0.006,0,90,0,0,89.98,-0.01,0,0.02,0.01,1.848385,40.878835,10.185076,-0.755709,-51.120722,-4.876599
177,P22,527,287,353,527.022,286.948,352.999,-0.022,0.052,0.001,0,90,0,0,89.98,0,0,0.02,0,32.22975,35.862072,12.157297,36.824695,-56.24293,-29.042989
177,P23,647,222,381,646.979,222.03,380.983,0.021,-0.03,0.017,0,90,0,0,90,-0.01,0,0,0.01,21.408606,41.555191,-4.620404,29.678759,-42.22717,-29.107634
177,P24,405,244,479,405.023,243.96,479,-0.023,0.04,0,0,90,0,0,90,0,0,0,0,36.506838,5.505164,31.389698,47.206637,-51.012436,-41.98127
177,P25,415,192,396,415,192.024,396.016,0,-0.024,-0.016,0,90,0,0,90,0,0,0,0,28.954247,13.938226,38.284829,31.70084,-58.503658,-24.522191
177,P26,695,288,364,694.974,288.032,363.981,0.026,-0.032,0.019,0,90,0,0,89.98,-0.01,0,0.02,0.01,25.139358,52.641056,-22.042892,39.175625,-39.015882,-38.591607
177,P27,483,298,550,483.005,297.955,549.99,-0.005,0.045,0.01,0,90,0,0,90,0,0,0,0,36.810177,13.16978,9.725195,58.402242,-43.039413,-57.841751
177,P28,417,184,294,417.028,184.025,294.044,-0.028,-0.025,-0.044,0,90,0,0,90,0.01,0,0,-0.01,27.237812,31.760779,38.257791,25.53439,-73.153792,-13.276622
177,P29,700,36,537,699.922,36.074,536.92,0.078,-0.074,0.08,0,90,0,0,89.97,-0.02,0,0.03,0.02,4.134138,31.110927,-14.494948,10.471889,-17.133945,-16.491129
177,P30,452,103,282,452.076,102.983,282.054,-0.076,0.017,-0.054,0,90,0,0,90,0.03,0,0,-0.03,14.351212,33.851882,37.468781,12.01884,-72.367713,-8.572451
177,P31,580,25,303,579.976,25.034,302.988,0.024,-0.034,0.012,0,90,0,0,90,-0.01,0,0,0.01,2.629439,38.766405,17.562199,0.058976,-56.428185,-5.24502
177,P32,547,-113,431,546.974,-112.96,430.965,0.026,-0.04,0.035,0,90,0,0,90,-0.01,0,0,0.01,-13.178815,19.799507,20.623554,-22.996406,-41.860744,11.511794
177,P33,544,-83,447,543.945,-82.91,446.935,0.055,-0.09,0.065,0,90,0,0,89.98,-0.02,0,0.02,0.02,-9.713654,16.940689,21.644693,-18.407919,-39.349065,8.27431
177,P34,493,187,285,493.055,186.957,285.018,-0.055,0.043,-0.018,0,90,0,0,89.98,0.01,0,0.02,-0.01,23.430381,38.072205,25.841096,22.562276,-66.843087,-14.667975
177,P35,644,53,525,643.935,53.048,524.924,0.065,-0.048,0.076,0,90,0,0,89.97,-0.02,0,0.03,0.02,6.074862,23.667978,-1.359861,12.265821,-23.177781,-17.879925
177,P36,592,-10,393,592.029,-9.988,393.029,-0.029,-0.012,-0.029,0,90,0,0,90,0,0,0,0,-0.945902,28.252683,15.504794,-4.505688,-43.747212,-2.563337
177,P37,626,143,336,626.014,142.97,336.006,-0.014,0.03,-0.006,0,90,0,0,89.98,0,0,0.02,0,14.532847,41.061533,5.21902,16.480932,-48.296453,-16.885302
177,P38,434,95,515,433.999,95,515,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,15.163965,-4.911814,35.081996,25.371446,-33.999337,-28.593529
177,P39,635,-10,469,635.011,-9.916,469.003,-0.011,-0.084,-0.003,0,90,0,0,89.98,0,0,0.02,0,-0.491137,26.051813,4.391044,-4.225173,-30.426752,-2.605635
177,P40,547,245,397,547.037,244.951,397.016,-0.037,0.049,-0.016,0,90,0,0,90,0.01,0,0,-0.01,27.457659,30.204083,12.450161,33.989746,-49.856895,-30.033234
177,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.333991,18.493049,16.618869,39.52585,-44.579447,-37.513213
177,P42,622,-144,277,622.048,-143.866,277.048,-0.048,-0.134,-0.048,0,90,0,0,90,0.01,0,0,-0.01,-14.707312,47.288001,5.108045,-21.501933,-53.593175,8.152475
177,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.84846,30.106083,12.073196,-19.130836,-43.099683,8.456977
177,P44,462,109,354,462,109.004,354.003,0,-0.004,-0.003,0,90,0,0,90,0,0,0,0,15.194756,21.7854,36.810843,14.580341,-60.287813,-13.077362
177,P45,439,103,506,438.973,102.96,505.935,0.027,0.04,0.065,0,90,0,0,89.97,-0.01,0,0.03,0.01,16.087556,-2.842756,34.728004,25.646009,-35.922042,-28.345777
177,P46,414,136,536,414,136,535.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,22.312465,-7.712483,34.183505,39.259486,-34.847663,-41.343938
177,P47,464,-149,491,464.034,-148.831,491.007,-0.034,-0.169,-0.007,0,90,0,0,89.97,0.01,0,0.03,-0.01,-20.554729,3.699277,29.741078,-37.442749,-38.048181,24.562772
177,P48,628,276,275,628.002,276.005,275.002,-0.002,-0.005,-0.002,0,90,0,0,90,0,0,0,0,26.33794,53.726268,-6.733863,30.791431,-52.723016,-25.645163
177,P49,522,-143,294,522.012,-142.922,294.022,-0.012,-0.078,-0.022,0,90,0,0,90,0,0,0,0,-17.910869,36.604103,24.309401,-23.4316,-62.058635,6.557404
177,P50,537,-37,325,537,-37,325,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-4.794052,31.669015,25.8407,-8.752903,-57.525623,-0.498686
178,P1,641,21,473,641.066,21.018,473.064,-0.066,-0.018,-0.064,0,90,0,0,89.98,0.01,0,0.02,-0.01,2.666629,26.636226,2.870953,2.051345,-29.662645,-8.110093
178,P2,536,235,281,536.057,234.968,281.021,-0.057,0.032,-0.021,0,90,0,0,89.98,0.01,0,0.02,-0.01,26.537986,43.437704,14.616768,27.188604,-62.361677,-19.053477
178,P3,656,242,373,655.964,241.999,372.974,0.036,0.001,0.026,0,90,0,0,90,-0.01,0,0,0.01,22.802152,44.353776,-8.205268,31.996864,-42.209091,-31.102752
178,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,32.98147,16.149671,9.735619,52.078338,-41.556859,-51.453926
178,P5,459,-118,333,459.031,-117.864,333.062,-0.031,-0.136,-0.062,0,90,0,0,89.97,0.01,0,0.03,-0.01,-17.397145,24.592685,37.005719,-22.707555,-62.518532,5.74401
178,P6,610,99,466,610,99.001,466,0,-0.001,0,0,90,0,0,90,0,0,0,0,10.939248,24.428801,7.748049,16.611539,-34.023072,-20.365598
178,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,0,0,0,0,-7.711146,0.461932,33.328382,-16.470957,-34.30161,7.111313
178,P8,436,237,298,436.063,236.965,298.027,-0.063,0.035,-0.027,0,90,0,0,90,0.02,0,0,-0.02,32.442029,34.236172,30.858258,31.727871,-70.127479,-17.69315
178,P9,445,-117,511,444.994,-117.016,510.994,0.006,0.016,0.006,0,90,0,0,90,-0.01,0,0,0.01,-17.136166,-2.649991,32.894945,-34.50671,-33.836816,23.000593
178,P10,547,29,431,547.001,29.005,431.001,-0.001,-0.005,-0.001,0,90,0,0,90,0,0,0,0,3.696646,18.619281,22.807659,2.515361,-41.665234,-8.07821
178,P11,415,171,268,414.997,171.005,268.002,0.003,-0.005,-0.002,0,90,0,0,90,-0.01,0,0,0.01,25.505447,36.258527,38.606418,23.157063,-77.17385,-10.478943
178,P12,490,300,336,490.002,299.997,336.001,-0.002,0.003,-0.001,0,90,0,0,90,0,0,0,0,35.51224,35.686946,16.689604,38.537593,-61.029592,-27.602074
178,P13,619,7,521,618.999,7,521,0.001,0,0,0,90,0,0,90,0,0,0,0,1.445737,19.86306,4.542367,0.205697,-24.479762,-6.755754
178,P14,563,296,267,563.061,295.966,267.023,-0.061,0.034,-0.023,0,90,0,0,90,0.01,0,0,-0.01,30.857319,50.109949,3.413996,33.262672,-59.905882,-24.053987
178,P15,571,270,520,571,270,520,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,29.208709,23.569367,0.344179,50.103634,-37.445847,-50.789738
178,P16,414,101,432,414.013,101.012,432.025,-0.013,-0.012,-0.025,0,90,0,0,90,0,0,0,0,16.264616,2.990316,43.220443,19.029065,-48.957956,-19.369119
178,P17,431,50,452,431.056,50.121,452.174,-0.056,-0.121,-0.174,0,90,0,0,89.92,0.04,0,0.08,-0.04,7.899266,0.597537,41.286762,8.864202,-42.734356,-13.074974
178,P18,462,-94,399,462.007,-93.931,399.018,-0.007,-0.069,-0.018,0,90,0,0,89.98,0,0,0.02,0,-13.756177,13.316225,37.06258,-20.651187,-51.314884,7.398194
178,P19,692,76,390,692,76,390,0,0,0,0,90,0,0,89.98,0,0,0.02,0,7.338262,41.357341,-6.537046,9.36479,-35.599305,-13.608189
178,P20,536,248,280,536.045,247.971,280.013,-0.045,0.029,-0.013,0,90,0,0,90,0.01,0,0,-0.01,27.813399,44.11935,13.412872,28.713111,-62.28595,-20.001506
178,P21,619,18,314,618.981,18.062,313.994,0.019,-0.062,0.006,0,90,0,0,90,-0.01,0,0,0.01,1.848132,40.862914,10.197282,-0.773593,-51.117037,-4.89623
178,P22,527,287,353,527.023,286.947,352.998,-0.023,0.053,0.002,0,90,0,0,90,0,0,0,0,32.231512,35.851195,12.167035,36.807264,-56.24709,-29.064303
178,P23,647,222,381,646.979,222.031,380.983,0.021,-0.031,0.017,0,90,0,0,90,-0.01,0,0,0.01,21.411425,41.541292,-4.608146,29.664057,-42.228871,-29.130371
178,P24,405,244,479,405.023,243.959,479,-0.023,0.041,0,0,90,0,0,90,0,0,0,0,36.511114,5.494966,31.397993,47.190774,-51.019915,-42.006186
178,P25,415,192,396,415,192.024,396.017,0,-0.024,-0.017,0,90,0,0,90,0,0,0,0,28.954961,13.927163,38.293397,31.683738,-58.506991,-24.546768
178,P26,695,288,364,694.973,288.032,363.981,0.027,-0.032,0.019,0,90,0,0,90,-0.01,0,0,0.01,25.142469,52.626768,-22.028791,39.160018,-39.018826,-38.611808
178,P27,483,298,550,483.005,297.954,549.989,-0.005,0.046,0.011,0,90,0,0,90,0,0,0,0,36.817332,13.158855,9.734669,58.386137,-43.048033,-57.865186
178,P28,417,184,294,417.028,184.026,294.045,-0.028,-0.026,-0.045,0,90,0,0,90,0.01,0,0,-0.01,27.23529,31.750451,38.266418,25.513787,-73.156442,-13.298278
178,P29,700,36,537,699.921,36.075,536.918,0.079,-0.075,0.082,0,90,0,0,89.98,-0.02,0,0.02,0.02,4.13921,31.092906,-14.480268,10.47175,-17.132039,-16.528379
178,P30,452,103,282,452.077,102.982,282.055,-0.077,0.018,-0.055,0,90,0,0,90,0.03,0,0,-0.03,14.347543,33.83956,37.478269,11.997418,-72.367139,-8.59324
178,P31,580,25,303,579.976,25.034,302.988,0.024,-0.034,0.012,0,90,0,0,89.98,-0.01,0,0.02,0.01,2.628327,38.75105,17.573796,0.040261,-56.424596,-5.264777
178,P32,547,-113,431,546.973,-112.959,430.964,0.027,-0.041,0.036,0,90,0,0,90,-0.01,0,0,0.01,-13.178916,19.781245,20.635092,-23.016618,-41.852483,11.494958
178,P33,544,-83,447,543.945,-82.909,446.934,0.055,-0.091,0.066,0,90,0,0,89.97,-0.02,0,0.03,0.02,-9.713206,16.922652,21.656077,-18.426343,-39.340876,8.255032
178,P34,493,187,285,493.056,186.956,285.018,-0.056,0.044,-0.018,0,90,0,0,89.98,0.01,0,0.02,-0.01,23.428933,38.060761,25.850626,22.542781,-66.844815,-14.688886
178,P35,644,53,525,643.934,53.049,524.923,0.066,-0.049,0.077,0,90,0,0,90,-0.02,0,0,0.02,6.079597,23.650996,-1.346953,12.261745,-23.17569,-17.914198
178,P36,592,-10,393,592.03,-9.987,393.029,-0.03,-0.013,-0.029,0,90,0,0,90,0,0,0,0,-0.945345,28.236043,15.516415,-4.522867,-43.741997,-2.584101
178,P37,626,143,336,626.014,142.97,336.007,-0.014,0.03,-0.007,0,90,0,0,90,0,0,0,0,14.533851,41.047176,5.230855,16.464503,-48.29605,-16.906783
178,P38,434,95,515,434,95.001,515,0,-0.001,0,0,90,0,0,90,-0.01,0,0,0.01,15.167744,-4.926685,35.091275,25.364851,-33.999251,-28.62846
178,P39,635,-10,469,635.012,-9.915,469.003,-0.012,-0.085,-0.003,0,90,0,0,90,0,0,0,0,-0.488296,26.034415,4.403396,-4.23806,-30.421339,-2.630271
178,P40,547,245,397,547.038,244.95,397.016,-0.038,0.05,-0.016,0,90,0,0,89.98,0.01,0,0.02,-0.01,27.460176,30.192031,12.460312,33.973623,-49.860132,-30.056142
178,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,0,0,0,0,28.338253,18.480929,16.62865,39.511944,-44.583862,-37.539082
178,P42,622,-144,277,622.049,-143.864,277.049,-0.049,-0.136,-0.049,0,90,0,0,90,0.01,0,0,-0.01,-14.708577,47.270117,5.121191,-21.522733,-53.587189,8.138608
178,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.848385,30.088127,12.085451,-19.150524,-43.092958,8.440203
178,P44,462,109,354,462,109.004,354.003,0,-0.004,-0.003,0,90,0,0,90,0,0,0,0,15.193445,21.772213,36.820538,14.562014,-60.286938,-13.100645
178,P45,439,103,506,438.973,102.959,505.934,0.027,0.041,0.066,0,90,0,0,89.98,-0.01,0,0.02,0.01,16.091092,-2.8573,34.737505,25.638477,-35.922814,-28.379752
178,P46,414,136,536,414,136,536,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,22.31789,-7.726116,34.192388,39.252496,-34.851912,-41.3787
178,P47,464,-149,491,464.035,-148.828,491.007,-0.035,-0.172,-0.007,0,90,0,0,89.97,0.01,0,0.03,-0.01,-20.555173,3.679758,29.751282,-37.468465,-38.036849,24.552364
178,P48,628,276,275,628.002,276.005,275.002,-0.002,-0.005,-0.002,0,90,0,0,90,0,0,0,0,26.338947,53.713662,-6.722046,30.774093,-52.725144,-25.664558
178,P49,522,-143,294,522.012,-142.92,294.022,-0.012,-0.08,-0.022,0,90,0,0,90,0,0,0,0,-17.91411,36.586854,24.321048,-23.454073,-62.051374,6.543187
178,P50,537,-37,325,536.999,-37,325,0.001,0,0,0,90,0,0,89.98,-0.01,0,0.02,0.01,-4.796157,31.652858,25.851963,-8.773113,-57.520104,-0.517211
179,P1,641,21,473,641.067,21.018,473.065,-0.067,-0.018,-0.065,0,90,0,0,90,0.01,0,0,-0.01,2.66968,26.619267,2.883181,2.038949,-29.658437,-8.135401
179,P2,536,235,281,536.058,234.967,281.022,-0.058,0.033,-0.022,0,90,0,0,90,0.01,0,0,-0.01,26.53773,43.426332,14.626665,27.169927,-62.363931,-19.073741
179,P3,656,242,373,655.963,241.999,372.974,0.037,0.001,0.026,0,90,0,0,90,-0.01,0,0,0.01,22.80498,44.339993,-8.192736,31.981851,-42.211365,-31.124824
179,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,32.987843,16.138108,9.745316,52.063875,-41.56387,-51.479007
179,P5,459,-118,333,459.032,-117.862,333.063,-0.032,-0.138,-0.063,0,90,0,0,89.97,0.01,0,0.03,-0.01,-17.401425,24.575314,37.016572,-22.731113,-62.509783,5.72931
179,P6,610,99,466,610,99.001,466,0,-0.001,0,0,90,0,0,90,0,0,0,0,10.942675,24.413257,7.759741,16.600574,-34.021866,-20.393352
179,P7,465,-55,492,465,-55,491.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,-7.710817,0.443765,33.338429,-16.488562,-34.292154,7.089798
179,P8,436,237,298,436.064,236.964,298.028,-0.064,0.036,-0.028,0,90,0,0,90,0.02,0,0,-0.02,32.44082,34.226545,30.866686,31.708036,-70.131673,-17.714101
179,P9,445,-117,511,444.994,-117.017,510.994,0.006,0.017,0.006,0,90,0,0,90,-0.01,0,0,0.01,-17.136679,-2.669246,32.904743,-34.531665,-33.825867,22.98805
179,P10,547,29,431,547.001,29.005,431.001,-0.001,-0.005,-0.001,0,90,0,0,90,0,0,0,0,3.697791,18.603215,22.818608,2.500475,-41.660818,-8.102637
179,P11,415,171,268,414.997,171.005,268.002,0.003,-0.005,-0.002,0,90,0,0,90,-0.01,0,0,0.01,25.502036,36.248466,38.615126,23.135906,-77.176685,-10.500497
179,P12,490,300,336,490.002,299.997,336.001,-0.002,0.003,-0.001,0,90,0,0,90,0,0,0,0,35.513592,35.677035,16.698653,38.519599,-61.034291,-27.623152
179,P13,619,7,521,619,7,521,0,0,0,0,90,0,0,90,0,0,0,0,1.44964,19.845756,4.554478,0.19745,-24.475089,-6.785788
179,P14,563,296,267,563.062,295.965,267.023,-0.062,0.035,-0.023,0,90,0,0,90,0.01,0,0,-0.01,30.857725,50.098894,3.424232,33.244214,-59.908887,-24.073142
179,P15,571,270,520,571,270,520,0,0,0,0,90,0,0,90,0,0,0,0,29.214856,23.556707,0.354986,50.090022,-37.451581,-50.814938
179,P16,414,101,432,414.013,101.012,432.025,-0.013,-0.012,-0.025,0,90,0,0,89.98,0,0,0.02,0,16.264908,2.976368,43.229588,19.014141,-48.956877,-19.3963
179,P17,431,50,452,431.056,50.122,452.175,-0.056,-0.122,-0.175,0,90,0,0,89.92,0.04,0,0.08,-0.04,7.899574,0.58162,41.296092,8.849452,-42.729094,-13.101556
179,P18,462,-94,399,462.007,-93.929,399.018,-0.007,-0.071,-0.018,0,90,0,0,89.98,0,0,0.02,0,-13.758934,13.298343,37.073153,-20.673445,-51.305783,7.38189
179,P19,692,76,390,691.999,76,389.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,7.340505,41.340932,-6.523504,9.350604,-35.597597,-13.630789
179,P20,536,248,280,536.046,247.97,280.013,-0.046,0.03,-0.013,0,90,0,0,90,0.01,0,0,-0.01,27.813285,44.108159,13.42274,28.694516,-62.288519,-20.021717
179,P21,619,18,314,618.981,18.063,313.994,0.019,-0.063,0.006,0,90,0,0,90,-0.01,0,0,0.01,1.847883,40.847007,10.209531,-0.791507,-51.113407,-4.915835
179,P22,527,287,353,527.023,286.946,352.998,-0.023,0.054,0.002,0,90,0,0,89.98,0,0,0.02,0,32.233329,35.840348,12.17676,36.789864,-56.251311,-29.085617
179,P23,647,222,381,646.978,222.031,380.982,0.022,-0.031,0.018,0,90,0,0,90,-0.01,0,0,0.01,21.414268,41.527447,-4.595927,29.649386,-42.230606,-29.153133
179,P24,405,244,479,405.023,243.959,479,-0.023,0.041,0,0,90,0,0,90,0,0,0,0,36.515465,5.484875,31.406275,47.174893,-51.027534,-42.031018
179,P25,415,192,396,415,192.025,396.017,0,-0.025,-0.017,0,90,0,0,90,0,0,0,0,28.95576,13.916144,38.302024,31.666672,-58.510461,-24.571321
179,P26,695,288,364,694.973,288.033,363.981,0.027,-0.033,0.019,0,90,0,0,90,-0.01,0,0,0.01,25.145595,52.612527,-22.014725,39.144445,-39.021766,-38.632025
179,P27,483,298,550,483.005,297.953,549.989,-0.005,0.047,0.011,0,90,0,0,90,0,0,0,0,36.824534,13.147971,9.744053,58.370038,-43.056731,-57.888668
179,P28,417,184,294,417.029,184.026,294.046,-0.029,-0.026,-0.046,0,90,0,0,89.98,0.02,0,0.02,-0.02,27.232814,31.740203,38.27499,25.493191,-73.159147,-13.319884
179,P29,700,36,537,699.92,36.077,536.917,0.08,-0.077,0.083,0,90,0,0,89.97,-0.02,0,0.03,0.02,4.144294,31.074867,-14.465491,10.471543,-17.130263,-16.565576
179,P30,452,103,282,452.078,102.982,282.056,-0.078,0.018,-0.056,0,90,0,0,90,0.03,0,0,-0.03,14.343875,33.827276,37.487722,11.975985,-72.366627,-8.614029
179,P31,580,25,303,579.975,25.035,302.988,0.025,-0.035,0.012,0,90,0,0,90,-0.01,0,0,0.01,2.627248,38.735754,17.585411,0.021568,-56.421123,-5.284543
179,P32,547,-113,431,546.973,-112.959,430.964,0.027,-0.041,0.036,0,90,0,0,90,-0.01,0,0,0.01,-13.179047,19.763026,20.646645,-23.036893,-41.844263,11.478172
179,P33,544,-83,447,543.944,-82.908,446.934,0.056,-0.092,0.066,0,90,0,0,89.97,-0.02,0,0.03,0.02,-9.712736,16.904668,21.667465,-18.444764,-39.332721,8.235736
179,P34,493,187,285,493.057,186.956,285.019,-0.057,0.044,-0.019,0,90,0,0,89.98,0.01,0,0.02,-0.01,23.427512,38.049399,25.860093,22.523283,-66.846618,-14.709778
179,P35,644,53,525,643.933,53.05,524.922,0.067,-0.05,0.078,0,90,0,0,89.98,-0.02,0,0.02,0.02,6.084353,23.634074,-1.334057,12.257711,-23.173649,-17.948503
179,P36,592,-10,393,592.03,-9.987,393.03,-0.03,-0.013,-0.03,0,90,0,0,89.98,0,0,0.02,0,-0.944794,28.219442,15.528052,-4.540103,-43.736874,-2.604798
179,P37,626,143,336,626.015,142.969,336.007,-0.015,0.031,-0.007,0,90,0,0,90,0,0,0,0,14.534893,41.032887,5.242629,16.448058,-48.295722,-16.928211
179,P38,434,95,515,433.999,95.001,515,0.001,-0.001,0,0,90,0,0,90,-0.01,0,0,0.01,15.171559,-4.941521,35.100564,25.358294,-33.999275,-28.663408
179,P39,635,-10,469,635.012,-9.914,469.004,-0.012,-0.086,-0.004,0,90,0,0,89.98,0,0,0.02,0,-0.485487,26.01703,4.415774,-4.250985,-30.416001,-2.654898
179,P40,547,245,397,547.038,244.949,397.017,-0.038,0.051,-0.017,0,90,0,0,90,0.01,0,0,-0.01,27.462742,30.18002,12.470471,33.957555,-49.863424,-30.079057
179,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,28.342573,18.468853,16.638395,39.498044,-44.588329,-37.564969
179,P42,622,-144,277,622.05,-143.861,277.049,-0.05,-0.139,-0.049,0,90,0,0,90,0.01,0,0,-0.01,-14.709837,47.252262,5.134349,-21.543541,-53.581233,8.124738
179,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.84835,30.07028,12.097676,-19.170262,-43.086319,8.423466
179,P44,462,109,354,462,109.004,354.003,0,-0.004,-0.003,0,90,0,0,90,0,0,0,0,15.192166,21.759118,36.83022,14.543723,-60.286132,-13.123918
179,P45,439,103,506,438.972,102.958,505.933,0.028,0.042,0.067,0,90,0,0,89.97,-0.02,0,0.03,0.02,16.0947,-2.871796,34.746972,25.63095,-35.923667,-28.41371
179,P46,414,136,536,413.999,136,535.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,22.323399,-7.73967,34.201253,39.245597,-34.856259,-41.413527
179,P47,464,-149,491,464.035,-148.825,491.007,-0.035,-0.175,-0.007,0,90,0,0,89.98,0.01,0,0.02,-0.01,-20.555638,3.660263,29.761552,-37.494153,-38.025631,24.541885
179,P48,628,276,275,628.002,276.005,275.002,-0.002,-0.005,-0.002,0,90,0,0,89.98,0,0,0.02,0,26.339987,53.701091,-6.710255,30.756751,-52.727309,-25.68394
179,P49,522,-143,294,522.012,-142.919,294.023,-0.012,-0.081,-0.023,0,90,0,0,90,0,0,0,0,-17.917374,36.569649,24.332711,-23.47658,-62.044196,6.528961
179,P50,537,-37,325,536.999,-37,325,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,-4.798263,31.63676,25.863221,-8.793345,-57.514688,-0.535724
180,P1,641,21,473,641.068,21.018,473.066,-0.068,-0.018,-0.066,0,90,0,0,90,0.01,0,0,-0.01,2.672785,26.602324,2.895353,2.026686,-29.654179,-8.16081
180,P2,536,235,281,536.059,234.967,281.022,-0.059,0.033,-0.022,0,90,0,0,89.98,0.01,0,0.02,-0.01,26.537489,43.414946,14.636586,27.151267,-62.366185,-19.093968
180,P3,656,242,373,655.963,241.999,372.973,0.037,0.001,0.027,0,90,0,0,90,-0.01,0,0,0.01,22.807842,44.326226,-8.180159,31.966832,-42.213711,-31.146865
180,P4,510,276,526,509.999,276,526,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,32.994215,16.126494,9.755067,52.049446,-41.570854,-51.504101
180,P5,459,-118,333,459.032,-117.859,333.064,-0.032,-0.141,-0.064,0,90,0,0,89.97,0.01,0,0.03,-0.01,-17.405672,24.557911,37.027421,-22.754608,-62.500992,5.714599
180,P6,610,99,466,610,99.001,466,0,-0.001,0,0,90,0,0,90,0,0,0,0,10.94611,24.39776,7.771408,16.589641,-34.02064,-20.421105
180,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-7.710459,0.425574,33.348514,-16.506093,-34.282646,7.068222
180,P8,436,237,298,436.066,236.963,298.028,-0.066,0.037,-0.028,0,90,0,0,90,0.02,0,0,-0.02,32.439604,34.216918,30.875183,31.688215,-70.135928,-17.735036
180,P9,445,-117,511,444.994,-117.017,510.994,0.006,0.017,0.006,0,90,0,0,90,-0.01,0,0,0.01,-17.137152,-2.688552,32.914572,-34.556496,-33.814925,22.975443
180,P10,547,29,431,547.001,29.005,431.001,-0.001,-0.005,-0.001,0,90,0,0,90,0,0,0,0,3.698981,18.587145,22.829533,2.485669,-41.656392,-8.127081
180,P11,415,171,268,414.997,171.005,268.002,0.003,-0.005,-0.002,0,90,0,0,90,-0.01,0,0,0.01,25.498602,36.238367,38.623838,23.114738,-77.179485,-10.522094
